2024-09-15 14:30:16,813 INFO    StreamThr :73330 [internal.py:wandb_internal():86] W&B internal server running at pid: 73330, started at: 2024-09-15 14:30:16.812773
2024-09-15 14:30:16,813 DEBUG   HandlerThread:73330 [handler.py:handle_request():146] handle_request: status
2024-09-15 14:30:16,816 INFO    WriterThread:73330 [datastore.py:open_for_write():85] open: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_143016-cmyjth2u/run-cmyjth2u.wandb
2024-09-15 14:30:16,816 DEBUG   SenderThread:73330 [sender.py:send():380] send: header
2024-09-15 14:30:16,816 DEBUG   SenderThread:73330 [sender.py:send():380] send: run
2024-09-15 14:30:17,043 INFO    SenderThread:73330 [dir_watcher.py:__init__():211] watching files in: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_143016-cmyjth2u/files
2024-09-15 14:30:17,043 INFO    SenderThread:73330 [sender.py:_start_run_threads():1124] run started: cmyjth2u with start time 1726425016.812806
2024-09-15 14:30:17,046 DEBUG   HandlerThread:73330 [handler.py:handle_request():146] handle_request: check_version
2024-09-15 14:30:17,046 DEBUG   SenderThread:73330 [sender.py:send_request():407] send_request: check_version
2024-09-15 14:30:17,167 DEBUG   HandlerThread:73330 [handler.py:handle_request():146] handle_request: run_start
2024-09-15 14:30:17,188 DEBUG   HandlerThread:73330 [system_info.py:__init__():32] System info init
2024-09-15 14:30:17,188 DEBUG   HandlerThread:73330 [system_info.py:__init__():47] System info init done
2024-09-15 14:30:17,188 INFO    HandlerThread:73330 [system_monitor.py:start():194] Starting system monitor
2024-09-15 14:30:17,188 INFO    SystemMonitor:73330 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-15 14:30:17,188 INFO    HandlerThread:73330 [system_monitor.py:probe():214] Collecting system info
2024-09-15 14:30:17,189 INFO    SystemMonitor:73330 [interfaces.py:start():190] Started cpu monitoring
2024-09-15 14:30:17,189 INFO    SystemMonitor:73330 [interfaces.py:start():190] Started disk monitoring
2024-09-15 14:30:17,190 INFO    SystemMonitor:73330 [interfaces.py:start():190] Started gpu monitoring
2024-09-15 14:30:17,190 INFO    SystemMonitor:73330 [interfaces.py:start():190] Started memory monitoring
2024-09-15 14:30:17,190 INFO    SystemMonitor:73330 [interfaces.py:start():190] Started network monitoring
2024-09-15 14:30:17,201 DEBUG   HandlerThread:73330 [system_info.py:probe():196] Probing system
