2024-09-15 14:12:51,324 INFO    StreamThr :67116 [internal.py:wandb_internal():86] W&B internal server running at pid: 67116, started at: 2024-09-15 14:12:51.324134
2024-09-15 14:12:51,325 DEBUG   HandlerThread:67116 [handler.py:handle_request():146] handle_request: status
2024-09-15 14:12:51,327 INFO    WriterThread:67116 [datastore.py:open_for_write():85] open: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_141251-7y0fcurb/run-7y0fcurb.wandb
2024-09-15 14:12:51,327 DEBUG   SenderThread:67116 [sender.py:send():380] send: header
2024-09-15 14:12:51,327 DEBUG   SenderThread:67116 [sender.py:send():380] send: run
2024-09-15 14:12:51,531 INFO    SenderThread:67116 [dir_watcher.py:__init__():211] watching files in: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_141251-7y0fcurb/files
2024-09-15 14:12:51,532 INFO    SenderThread:67116 [sender.py:_start_run_threads():1124] run started: 7y0fcurb with start time 1726423971.32379
2024-09-15 14:12:51,534 DEBUG   HandlerThread:67116 [handler.py:handle_request():146] handle_request: check_version
2024-09-15 14:12:51,534 DEBUG   SenderThread:67116 [sender.py:send_request():407] send_request: check_version
2024-09-15 14:12:51,647 DEBUG   HandlerThread:67116 [handler.py:handle_request():146] handle_request: run_start
2024-09-15 14:12:51,667 DEBUG   HandlerThread:67116 [system_info.py:__init__():32] System info init
2024-09-15 14:12:51,667 DEBUG   HandlerThread:67116 [system_info.py:__init__():47] System info init done
2024-09-15 14:12:51,667 INFO    HandlerThread:67116 [system_monitor.py:start():194] Starting system monitor
2024-09-15 14:12:51,667 INFO    SystemMonitor:67116 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-15 14:12:51,668 INFO    HandlerThread:67116 [system_monitor.py:probe():214] Collecting system info
2024-09-15 14:12:51,668 INFO    SystemMonitor:67116 [interfaces.py:start():190] Started cpu monitoring
2024-09-15 14:12:51,669 INFO    SystemMonitor:67116 [interfaces.py:start():190] Started disk monitoring
2024-09-15 14:12:51,669 INFO    SystemMonitor:67116 [interfaces.py:start():190] Started gpu monitoring
2024-09-15 14:12:51,670 INFO    SystemMonitor:67116 [interfaces.py:start():190] Started memory monitoring
2024-09-15 14:12:51,670 INFO    SystemMonitor:67116 [interfaces.py:start():190] Started network monitoring
2024-09-15 14:12:51,682 DEBUG   HandlerThread:67116 [system_info.py:probe():196] Probing system
2024-09-15 14:12:51,690 DEBUG   HandlerThread:67116 [system_info.py:_probe_git():181] Probing git
2024-09-15 14:12:51,692 DEBUG   HandlerThread:67116 [system_info.py:_probe_git():189] Probing git done
2024-09-15 14:12:51,692 DEBUG   HandlerThread:67116 [system_info.py:probe():244] Probing system done
