2024-09-15 21:19:06,479 INFO    StreamThr :39828 [internal.py:wandb_internal():87] W&B internal server running at pid: 39828, started at: 2024-09-15 21:19:06.479021
2024-09-15 21:19:06,480 DEBUG   HandlerThread:39828 [handler.py:handle_request():144] handle_request: status
2024-09-15 21:19:06,481 INFO    WriterThread:39828 [datastore.py:open_for_write():85] open: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_211906-w5ushvdj/run-w5ushvdj.wandb
2024-09-15 21:19:06,481 DEBUG   SenderThread:39828 [sender.py:send():334] send: header
2024-09-15 21:19:06,485 DEBUG   SenderThread:39828 [sender.py:send():334] send: run
2024-09-15 21:19:06,762 INFO    SenderThread:39828 [dir_watcher.py:__init__():216] watching files in: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_211906-w5ushvdj/files
2024-09-15 21:19:06,762 INFO    SenderThread:39828 [sender.py:_start_run_threads():1065] run started: w5ushvdj with start time 1726449546.478463
2024-09-15 21:19:06,763 DEBUG   SenderThread:39828 [sender.py:send_request():361] send_request: summary_record
2024-09-15 21:19:06,763 INFO    SenderThread:39828 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-09-15 21:19:06,764 DEBUG   HandlerThread:39828 [handler.py:handle_request():144] handle_request: check_version
2024-09-15 21:19:06,764 DEBUG   SenderThread:39828 [sender.py:send_request():361] send_request: check_version
2024-09-15 21:19:06,879 DEBUG   HandlerThread:39828 [handler.py:handle_request():144] handle_request: run_start
2024-09-15 21:19:06,899 DEBUG   HandlerThread:39828 [system_info.py:__init__():31] System info init
2024-09-15 21:19:06,899 DEBUG   HandlerThread:39828 [system_info.py:__init__():46] System info init done
2024-09-15 21:19:06,899 INFO    HandlerThread:39828 [system_monitor.py:start():151] Starting system monitor
2024-09-15 21:19:06,899 INFO    SystemMonitor:39828 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-09-15 21:19:06,899 INFO    HandlerThread:39828 [system_monitor.py:probe():172] Collecting system info
2024-09-15 21:19:06,900 INFO    SystemMonitor:39828 [interfaces.py:start():168] Started cpu
2024-09-15 21:19:06,900 INFO    SystemMonitor:39828 [interfaces.py:start():168] Started disk
2024-09-15 21:19:06,900 INFO    SystemMonitor:39828 [interfaces.py:start():168] Started gpu
2024-09-15 21:19:06,901 INFO    SystemMonitor:39828 [interfaces.py:start():168] Started memory
2024-09-15 21:19:06,901 INFO    SystemMonitor:39828 [interfaces.py:start():168] Started network
2024-09-15 21:19:06,910 DEBUG   HandlerThread:39828 [system_info.py:probe():195] Probing system
2024-09-15 21:19:06,919 DEBUG   HandlerThread:39828 [system_info.py:_probe_git():180] Probing git
2024-09-15 21:19:06,923 DEBUG   HandlerThread:39828 [system_info.py:_probe_git():188] Probing git done
2024-09-15 21:19:06,923 DEBUG   HandlerThread:39828 [system_info.py:probe():241] Probing system done
