2024-09-15 20:30:03,475 INFO    StreamThr :22790 [internal.py:wandb_internal():87] W&B internal server running at pid: 22790, started at: 2024-09-15 20:30:03.475268
2024-09-15 20:30:03,477 DEBUG   HandlerThread:22790 [handler.py:handle_request():144] handle_request: status
2024-09-15 20:30:03,478 INFO    WriterThread:22790 [datastore.py:open_for_write():85] open: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_203003-j0x1qytz/run-j0x1qytz.wandb
2024-09-15 20:30:03,478 DEBUG   SenderThread:22790 [sender.py:send():334] send: header
2024-09-15 20:30:03,481 DEBUG   SenderThread:22790 [sender.py:send():334] send: run
2024-09-15 20:30:03,761 INFO    SenderThread:22790 [dir_watcher.py:__init__():216] watching files in: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_203003-j0x1qytz/files
2024-09-15 20:30:03,761 INFO    SenderThread:22790 [sender.py:_start_run_threads():1065] run started: j0x1qytz with start time 1726446603.47474
2024-09-15 20:30:03,761 DEBUG   SenderThread:22790 [sender.py:send_request():361] send_request: summary_record
2024-09-15 20:30:03,761 INFO    SenderThread:22790 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-09-15 20:30:03,761 DEBUG   HandlerThread:22790 [handler.py:handle_request():144] handle_request: check_version
2024-09-15 20:30:03,761 DEBUG   SenderThread:22790 [sender.py:send_request():361] send_request: check_version
2024-09-15 20:30:03,869 DEBUG   HandlerThread:22790 [handler.py:handle_request():144] handle_request: run_start
2024-09-15 20:30:03,890 DEBUG   HandlerThread:22790 [system_info.py:__init__():31] System info init
2024-09-15 20:30:03,890 DEBUG   HandlerThread:22790 [system_info.py:__init__():46] System info init done
2024-09-15 20:30:03,890 INFO    HandlerThread:22790 [system_monitor.py:start():151] Starting system monitor
2024-09-15 20:30:03,890 INFO    SystemMonitor:22790 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-09-15 20:30:03,890 INFO    HandlerThread:22790 [system_monitor.py:probe():172] Collecting system info
2024-09-15 20:30:03,891 INFO    SystemMonitor:22790 [interfaces.py:start():168] Started cpu
2024-09-15 20:30:03,891 INFO    SystemMonitor:22790 [interfaces.py:start():168] Started disk
2024-09-15 20:30:03,891 INFO    SystemMonitor:22790 [interfaces.py:start():168] Started gpu
2024-09-15 20:30:03,892 INFO    SystemMonitor:22790 [interfaces.py:start():168] Started memory
2024-09-15 20:30:03,892 INFO    SystemMonitor:22790 [interfaces.py:start():168] Started network
2024-09-15 20:30:03,901 DEBUG   HandlerThread:22790 [system_info.py:probe():195] Probing system
2024-09-15 20:30:03,910 DEBUG   HandlerThread:22790 [system_info.py:_probe_git():180] Probing git
2024-09-15 20:30:03,914 DEBUG   HandlerThread:22790 [system_info.py:_probe_git():188] Probing git done
2024-09-15 20:30:03,914 DEBUG   HandlerThread:22790 [system_info.py:probe():241] Probing system done
