2024-09-15 14:18:05,931 INFO    StreamThr :69570 [internal.py:wandb_internal():86] W&B internal server running at pid: 69570, started at: 2024-09-15 14:18:05.931167
2024-09-15 14:18:05,932 DEBUG   HandlerThread:69570 [handler.py:handle_request():146] handle_request: status
2024-09-15 14:18:05,934 INFO    WriterThread:69570 [datastore.py:open_for_write():85] open: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_141805-unto6ogi/run-unto6ogi.wandb
2024-09-15 14:18:05,934 DEBUG   SenderThread:69570 [sender.py:send():380] send: header
2024-09-15 14:18:05,934 DEBUG   SenderThread:69570 [sender.py:send():380] send: run
2024-09-15 14:18:06,228 INFO    SenderThread:69570 [dir_watcher.py:__init__():211] watching files in: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_141805-unto6ogi/files
2024-09-15 14:18:06,228 INFO    SenderThread:69570 [sender.py:_start_run_threads():1124] run started: unto6ogi with start time 1726424285.931078
2024-09-15 14:18:06,231 DEBUG   HandlerThread:69570 [handler.py:handle_request():146] handle_request: check_version
2024-09-15 14:18:06,231 DEBUG   SenderThread:69570 [sender.py:send_request():407] send_request: check_version
2024-09-15 14:18:06,353 DEBUG   HandlerThread:69570 [handler.py:handle_request():146] handle_request: run_start
2024-09-15 14:18:06,373 DEBUG   HandlerThread:69570 [system_info.py:__init__():32] System info init
2024-09-15 14:18:06,373 DEBUG   HandlerThread:69570 [system_info.py:__init__():47] System info init done
2024-09-15 14:18:06,373 INFO    HandlerThread:69570 [system_monitor.py:start():194] Starting system monitor
2024-09-15 14:18:06,374 INFO    SystemMonitor:69570 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-15 14:18:06,374 INFO    HandlerThread:69570 [system_monitor.py:probe():214] Collecting system info
2024-09-15 14:18:06,374 INFO    SystemMonitor:69570 [interfaces.py:start():190] Started cpu monitoring
2024-09-15 14:18:06,375 INFO    SystemMonitor:69570 [interfaces.py:start():190] Started disk monitoring
2024-09-15 14:18:06,375 INFO    SystemMonitor:69570 [interfaces.py:start():190] Started gpu monitoring
2024-09-15 14:18:06,376 INFO    SystemMonitor:69570 [interfaces.py:start():190] Started memory monitoring
2024-09-15 14:18:06,376 INFO    SystemMonitor:69570 [interfaces.py:start():190] Started network monitoring
2024-09-15 14:18:06,386 DEBUG   HandlerThread:69570 [system_info.py:probe():196] Probing system
2024-09-15 14:18:06,395 DEBUG   HandlerThread:69570 [system_info.py:_probe_git():181] Probing git
2024-09-15 14:18:06,397 DEBUG   HandlerThread:69570 [system_info.py:_probe_git():189] Probing git done
2024-09-15 14:18:06,397 DEBUG   HandlerThread:69570 [system_info.py:probe():244] Probing system done
