2024-09-15 19:45:40,260 INFO    StreamThr :8231 [internal.py:wandb_internal():87] W&B internal server running at pid: 8231, started at: 2024-09-15 19:45:40.259815
2024-09-15 19:45:40,261 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: status
2024-09-15 19:45:40,262 INFO    WriterThread:8231 [datastore.py:open_for_write():85] open: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/run-7iib98du.wandb
2024-09-15 19:45:40,262 DEBUG   SenderThread:8231 [sender.py:send():334] send: header
2024-09-15 19:45:40,266 DEBUG   SenderThread:8231 [sender.py:send():334] send: run
2024-09-15 19:45:40,542 INFO    SenderThread:8231 [dir_watcher.py:__init__():216] watching files in: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files
2024-09-15 19:45:40,542 INFO    SenderThread:8231 [sender.py:_start_run_threads():1065] run started: 7iib98du with start time 1726443940.259523
2024-09-15 19:45:40,542 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: summary_record
2024-09-15 19:45:40,542 INFO    SenderThread:8231 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-09-15 19:45:40,542 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: check_version
2024-09-15 19:45:40,543 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: check_version
2024-09-15 19:45:40,666 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: run_start
2024-09-15 19:45:40,687 DEBUG   HandlerThread:8231 [system_info.py:__init__():31] System info init
2024-09-15 19:45:40,687 DEBUG   HandlerThread:8231 [system_info.py:__init__():46] System info init done
2024-09-15 19:45:40,687 INFO    HandlerThread:8231 [system_monitor.py:start():151] Starting system monitor
2024-09-15 19:45:40,687 INFO    SystemMonitor:8231 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-09-15 19:45:40,687 INFO    HandlerThread:8231 [system_monitor.py:probe():172] Collecting system info
2024-09-15 19:45:40,687 INFO    SystemMonitor:8231 [interfaces.py:start():168] Started cpu
2024-09-15 19:45:40,687 INFO    SystemMonitor:8231 [interfaces.py:start():168] Started disk
2024-09-15 19:45:40,688 INFO    SystemMonitor:8231 [interfaces.py:start():168] Started gpu
2024-09-15 19:45:40,688 INFO    SystemMonitor:8231 [interfaces.py:start():168] Started memory
2024-09-15 19:45:40,688 INFO    SystemMonitor:8231 [interfaces.py:start():168] Started network
2024-09-15 19:45:40,698 DEBUG   HandlerThread:8231 [system_info.py:probe():195] Probing system
2024-09-15 19:45:40,707 DEBUG   HandlerThread:8231 [system_info.py:_probe_git():180] Probing git
2024-09-15 19:45:40,712 DEBUG   HandlerThread:8231 [system_info.py:_probe_git():188] Probing git done
2024-09-15 19:45:40,712 DEBUG   HandlerThread:8231 [system_info.py:probe():241] Probing system done
2024-09-15 19:45:40,712 DEBUG   HandlerThread:8231 [system_monitor.py:probe():181] {'os': 'Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.9.19', 'heartbeatAt': '2024-09-15T23:45:40.698562', 'startedAt': '2024-09-15T23:45:40.255381', 'docker': None, 'cuda': None, 'args': ('--trainval_artifact', 'trainval_data.csv:latest', '--val_size', '0.2', '--random_seed', '42', '--stratify_by', 'neighbourhood_group', '--rf_config', '/home/kim/Project-Build-an-ML-Pipeline-Starter/multirun/2024-09-15/19-45-21/1/rf_config.json', '--max_tfidf_features', '5', '--output_artifact', 'random_forest_export'), 'state': 'running', 'program': '/home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/run.py', 'codePath': 'src/train_random_forest/run.py', 'git': {'remote': 'https://github.com/kcline07/Project-Build-an-ML-Pipeline-Starter.git', 'commit': 'd5a516407541ece4adda50488c36f73629b65cf1'}, 'email': None, 'root': '/home/kim/Project-Build-an-ML-Pipeline-Starter', 'host': 'GreenMonster-v2', 'username': 'kim', 'executable': '/home/kim/miniconda3/envs/mlflow-273fded1f218ced03c2d208df5257887b29acea7/bin/python', 'cpu_count': 12, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3417.5979999999986, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 1006.853931427002, 'used': 24.377784729003906}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 31.235851287841797}}
2024-09-15 19:45:40,712 INFO    HandlerThread:8231 [system_monitor.py:probe():182] Finished collecting system info
2024-09-15 19:45:40,712 INFO    HandlerThread:8231 [system_monitor.py:probe():185] Publishing system info
2024-09-15 19:45:40,712 DEBUG   HandlerThread:8231 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-09-15 19:45:40,712 DEBUG   HandlerThread:8231 [system_info.py:_save_pip():67] Saving pip packages done
2024-09-15 19:45:40,712 DEBUG   HandlerThread:8231 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-09-15 19:45:41,223 DEBUG   HandlerThread:8231 [system_info.py:_save_conda():86] Saving conda packages done
2024-09-15 19:45:41,224 INFO    HandlerThread:8231 [system_monitor.py:probe():187] Finished publishing system info
2024-09-15 19:45:41,225 DEBUG   SenderThread:8231 [sender.py:send():334] send: files
2024-09-15 19:45:41,225 INFO    SenderThread:8231 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2024-09-15 19:45:41,228 DEBUG   SenderThread:8231 [sender.py:send():334] send: telemetry
2024-09-15 19:45:41,230 DEBUG   SenderThread:8231 [sender.py:send():334] send: config
2024-09-15 19:45:41,231 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: stop_status
2024-09-15 19:45:41,231 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: stop_status
2024-09-15 19:45:41,438 DEBUG   SenderThread:8231 [sender.py:send():334] send: config
2024-09-15 19:45:41,543 INFO    Thread-12 :8231 [dir_watcher.py:_on_file_created():275] file/dir created: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/wandb-summary.json
2024-09-15 19:45:41,543 INFO    Thread-12 :8231 [dir_watcher.py:_on_file_created():275] file/dir created: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/conda-environment.yaml
2024-09-15 19:45:41,543 INFO    Thread-12 :8231 [dir_watcher.py:_on_file_created():275] file/dir created: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/requirements.txt
2024-09-15 19:45:41,543 INFO    Thread-12 :8231 [dir_watcher.py:_on_file_created():275] file/dir created: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/wandb-metadata.json
2024-09-15 19:45:41,585 DEBUG   SenderThread:8231 [sender.py:send():334] send: use_artifact
2024-09-15 19:45:41,608 INFO    Thread-15 :8231 [upload_job.py:push():143] Uploaded file /tmp/tmppmoizyuqwandb/3nq4h0ge-wandb-metadata.json
2024-09-15 19:45:42,542 INFO    Thread-12 :8231 [dir_watcher.py:_on_file_created():275] file/dir created: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/output.log
2024-09-15 19:45:43,275 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: log_artifact
2024-09-15 19:45:43,275 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: log_artifact
2024-09-15 19:45:43,693 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: partial_history
2024-09-15 19:45:43,986 INFO    Thread-21 :8231 [upload_job.py:push():98] Skipped uploading /home/kim/.local/share/wandb/artifacts/staging/tmpeu25flc4
2024-09-15 19:45:43,987 INFO    Thread-22 :8231 [upload_job.py:push():98] Skipped uploading /home/kim/.local/share/wandb/artifacts/staging/tmpmzw3qv34
2024-09-15 19:45:43,987 INFO    Thread-19 :8231 [upload_job.py:push():98] Skipped uploading /home/kim/.local/share/wandb/artifacts/staging/tmprj7_qvvl
2024-09-15 19:45:43,987 INFO    Thread-18 :8231 [upload_job.py:push():98] Skipped uploading /home/kim/.local/share/wandb/artifacts/staging/tmpyix470mp
2024-09-15 19:45:44,169 INFO    Thread-17 :8231 [upload_job.py:push():101] Uploaded file /home/kim/.local/share/wandb/artifacts/staging/tmpw4q6q4rk
2024-09-15 19:45:44,484 INFO    Thread-20 :8231 [upload_job.py:push():101] Uploaded file /home/kim/.local/share/wandb/artifacts/staging/tmpaqw19s01
2024-09-15 19:45:44,543 INFO    Thread-12 :8231 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/output.log
2024-09-15 19:45:44,544 INFO    Thread-12 :8231 [dir_watcher.py:_on_file_created():275] file/dir created: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/media/images/feature_importance_0_d6ebf28eb144f96b75a6.png
2024-09-15 19:45:44,544 INFO    Thread-12 :8231 [dir_watcher.py:_on_file_created():275] file/dir created: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/media
2024-09-15 19:45:44,544 INFO    Thread-12 :8231 [dir_watcher.py:_on_file_created():275] file/dir created: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/media/images
2024-09-15 19:45:44,696 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: poll_exit
2024-09-15 19:45:45,104 INFO    SenderThread:8231 [sender.py:send_request_log_artifact():1379] logged artifact random_forest_export - {'id': 'QXJ0aWZhY3Q6MTIzMDAwNDIwNg==', 'digest': 'c49e88058023781dd2be0fd46cfa11b3', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ1NjU2Nzc3OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTIzMDAwNDA3MA==', 'versionIndex': 0}}, 'version': 'latest'}
2024-09-15 19:45:45,104 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: summary_record
2024-09-15 19:45:45,105 INFO    SenderThread:8231 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-09-15 19:45:45,105 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: summary_record
2024-09-15 19:45:45,108 INFO    SenderThread:8231 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-09-15 19:45:45,108 DEBUG   SenderThread:8231 [sender.py:send():334] send: files
2024-09-15 19:45:45,108 INFO    SenderThread:8231 [sender.py:_save_file():1319] saving file media/images/feature_importance_0_d6ebf28eb144f96b75a6.png with policy now
2024-09-15 19:45:45,108 DEBUG   SenderThread:8231 [sender.py:send():334] send: history
2024-09-15 19:45:45,108 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: summary_record
2024-09-15 19:45:45,108 INFO    SenderThread:8231 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-09-15 19:45:45,108 DEBUG   SenderThread:8231 [sender.py:send():334] send: exit
2024-09-15 19:45:45,108 INFO    SenderThread:8231 [sender.py:send_exit():557] handling exit code: 0
2024-09-15 19:45:45,108 INFO    SenderThread:8231 [sender.py:send_exit():559] handling runtime: 3
2024-09-15 19:45:45,108 INFO    SenderThread:8231 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-09-15 19:45:45,109 INFO    SenderThread:8231 [sender.py:send_exit():565] send defer
2024-09-15 19:45:45,109 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: poll_exit
2024-09-15 19:45:45,109 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: defer
2024-09-15 19:45:45,109 INFO    HandlerThread:8231 [handler.py:handle_request_defer():170] handle defer: 0
2024-09-15 19:45:45,109 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: defer
2024-09-15 19:45:45,109 INFO    SenderThread:8231 [sender.py:send_request_defer():581] handle sender defer: 0
2024-09-15 19:45:45,109 INFO    SenderThread:8231 [sender.py:transition_state():585] send defer: 1
2024-09-15 19:45:45,109 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: defer
2024-09-15 19:45:45,109 INFO    HandlerThread:8231 [handler.py:handle_request_defer():170] handle defer: 1
2024-09-15 19:45:45,109 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: defer
2024-09-15 19:45:45,109 INFO    SenderThread:8231 [sender.py:send_request_defer():581] handle sender defer: 1
2024-09-15 19:45:45,109 INFO    SenderThread:8231 [sender.py:transition_state():585] send defer: 2
2024-09-15 19:45:45,109 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: defer
2024-09-15 19:45:45,109 INFO    HandlerThread:8231 [handler.py:handle_request_defer():170] handle defer: 2
2024-09-15 19:45:45,109 INFO    HandlerThread:8231 [system_monitor.py:finish():161] Stopping system monitor
2024-09-15 19:45:45,110 DEBUG   SystemMonitor:8231 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-09-15 19:45:45,110 DEBUG   SystemMonitor:8231 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2024-09-15 19:45:45,110 DEBUG   SystemMonitor:8231 [system_monitor.py:_start():141] Publishing last batch of metrics
2024-09-15 19:45:45,111 INFO    HandlerThread:8231 [interfaces.py:finish():175] Joined cpu
2024-09-15 19:45:45,111 INFO    HandlerThread:8231 [interfaces.py:finish():175] Joined disk
2024-09-15 19:45:45,113 INFO    HandlerThread:8231 [interfaces.py:finish():175] Joined gpu
2024-09-15 19:45:45,113 INFO    HandlerThread:8231 [interfaces.py:finish():175] Joined memory
2024-09-15 19:45:45,113 INFO    HandlerThread:8231 [interfaces.py:finish():175] Joined network
2024-09-15 19:45:45,114 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: defer
2024-09-15 19:45:45,114 INFO    SenderThread:8231 [sender.py:send_request_defer():581] handle sender defer: 2
2024-09-15 19:45:45,114 INFO    SenderThread:8231 [sender.py:transition_state():585] send defer: 3
2024-09-15 19:45:45,114 DEBUG   SenderThread:8231 [sender.py:send():334] send: stats
2024-09-15 19:45:45,114 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: defer
2024-09-15 19:45:45,114 INFO    HandlerThread:8231 [handler.py:handle_request_defer():170] handle defer: 3
2024-09-15 19:45:45,114 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: defer
2024-09-15 19:45:45,114 INFO    SenderThread:8231 [sender.py:send_request_defer():581] handle sender defer: 3
2024-09-15 19:45:45,114 INFO    SenderThread:8231 [sender.py:transition_state():585] send defer: 4
2024-09-15 19:45:45,114 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: defer
2024-09-15 19:45:45,114 INFO    HandlerThread:8231 [handler.py:handle_request_defer():170] handle defer: 4
2024-09-15 19:45:45,114 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: defer
2024-09-15 19:45:45,114 INFO    SenderThread:8231 [sender.py:send_request_defer():581] handle sender defer: 4
2024-09-15 19:45:45,114 INFO    SenderThread:8231 [sender.py:transition_state():585] send defer: 5
2024-09-15 19:45:45,114 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: defer
2024-09-15 19:45:45,114 INFO    HandlerThread:8231 [handler.py:handle_request_defer():170] handle defer: 5
2024-09-15 19:45:45,114 DEBUG   SenderThread:8231 [sender.py:send():334] send: summary
2024-09-15 19:45:45,115 INFO    SenderThread:8231 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-09-15 19:45:45,115 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: defer
2024-09-15 19:45:45,115 INFO    SenderThread:8231 [sender.py:send_request_defer():581] handle sender defer: 5
2024-09-15 19:45:45,115 INFO    SenderThread:8231 [sender.py:transition_state():585] send defer: 6
2024-09-15 19:45:45,115 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: defer
2024-09-15 19:45:45,115 INFO    HandlerThread:8231 [handler.py:handle_request_defer():170] handle defer: 6
2024-09-15 19:45:45,115 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: defer
2024-09-15 19:45:45,115 INFO    SenderThread:8231 [sender.py:send_request_defer():581] handle sender defer: 6
2024-09-15 19:45:45,116 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: status_report
2024-09-15 19:45:45,243 INFO    SenderThread:8231 [sender.py:transition_state():585] send defer: 7
2024-09-15 19:45:45,243 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: defer
2024-09-15 19:45:45,243 INFO    HandlerThread:8231 [handler.py:handle_request_defer():170] handle defer: 7
2024-09-15 19:45:45,243 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: defer
2024-09-15 19:45:45,243 INFO    SenderThread:8231 [sender.py:send_request_defer():581] handle sender defer: 7
2024-09-15 19:45:45,544 INFO    Thread-12 :8231 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/config.yaml
2024-09-15 19:45:45,544 INFO    Thread-12 :8231 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/wandb-summary.json
2024-09-15 19:45:45,565 INFO    Thread-23 :8231 [upload_job.py:push():143] Uploaded file /tmp/tmppmoizyuqwandb/aopk78q5-media/images/feature_importance_0_d6ebf28eb144f96b75a6.png
2024-09-15 19:45:45,697 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: poll_exit
2024-09-15 19:45:45,872 INFO    SenderThread:8231 [sender.py:transition_state():585] send defer: 8
2024-09-15 19:45:45,872 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: poll_exit
2024-09-15 19:45:45,872 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: defer
2024-09-15 19:45:45,872 INFO    HandlerThread:8231 [handler.py:handle_request_defer():170] handle defer: 8
2024-09-15 19:45:45,872 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: defer
2024-09-15 19:45:45,872 INFO    SenderThread:8231 [sender.py:send_request_defer():581] handle sender defer: 8
2024-09-15 19:45:45,876 INFO    SenderThread:8231 [sender.py:transition_state():585] send defer: 9
2024-09-15 19:45:45,876 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: defer
2024-09-15 19:45:45,876 INFO    HandlerThread:8231 [handler.py:handle_request_defer():170] handle defer: 9
2024-09-15 19:45:45,876 DEBUG   SenderThread:8231 [sender.py:send():334] send: artifact
2024-09-15 19:45:46,079 INFO    Thread-24 :8231 [upload_job.py:push():143] Uploaded file /tmp/tmppmoizyuqwandb/knhmndks-media/images/feature_importance_0_d6ebf28eb144f96b75a6.png
2024-09-15 19:45:46,410 INFO    SenderThread:8231 [sender.py:send_artifact():1415] sent artifact job-https___github.com_kcline07_Project-Build-an-ML-Pipeline-Starter.git_src_train_random_forest_run.py - {'id': 'QXJ0aWZhY3Q6MTIzMDAwNDEwNw==', 'digest': 'cfce0235f4ded04a234d4d3873947d14', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_kcline07_Project-Build-an-ML-Pipeline-Starter.git_src_train_random_forest_run.py', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ1NjUwODExNA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTIzMDAwNDEwNw==', 'versionIndex': 1}}, 'version': 'v1'}
2024-09-15 19:45:46,410 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: defer
2024-09-15 19:45:46,410 INFO    SenderThread:8231 [sender.py:send_request_defer():581] handle sender defer: 9
2024-09-15 19:45:46,410 INFO    SenderThread:8231 [dir_watcher.py:finish():362] shutting down directory watcher
2024-09-15 19:45:46,544 INFO    Thread-12 :8231 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/output.log
2024-09-15 19:45:46,544 INFO    SenderThread:8231 [dir_watcher.py:finish():392] scan: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files
2024-09-15 19:45:46,544 INFO    SenderThread:8231 [dir_watcher.py:finish():406] scan save: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/requirements.txt requirements.txt
2024-09-15 19:45:46,544 INFO    SenderThread:8231 [dir_watcher.py:finish():406] scan save: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/wandb-metadata.json wandb-metadata.json
2024-09-15 19:45:46,545 INFO    SenderThread:8231 [dir_watcher.py:finish():406] scan save: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/output.log output.log
2024-09-15 19:45:46,545 INFO    SenderThread:8231 [dir_watcher.py:finish():406] scan save: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/conda-environment.yaml conda-environment.yaml
2024-09-15 19:45:46,545 INFO    SenderThread:8231 [dir_watcher.py:finish():406] scan save: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/config.yaml config.yaml
2024-09-15 19:45:46,545 INFO    SenderThread:8231 [dir_watcher.py:finish():406] scan save: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/wandb-summary.json wandb-summary.json
2024-09-15 19:45:46,546 INFO    SenderThread:8231 [dir_watcher.py:finish():406] scan save: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/media/images/feature_importance_0_d6ebf28eb144f96b75a6.png media/images/feature_importance_0_d6ebf28eb144f96b75a6.png
2024-09-15 19:45:46,546 INFO    SenderThread:8231 [sender.py:transition_state():585] send defer: 10
2024-09-15 19:45:46,548 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: defer
2024-09-15 19:45:46,548 INFO    HandlerThread:8231 [handler.py:handle_request_defer():170] handle defer: 10
2024-09-15 19:45:46,549 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: defer
2024-09-15 19:45:46,549 INFO    SenderThread:8231 [sender.py:send_request_defer():581] handle sender defer: 10
2024-09-15 19:45:46,549 INFO    SenderThread:8231 [file_pusher.py:finish():160] shutting down file pusher
2024-09-15 19:45:46,697 DEBUG   HandlerThread:8231 [handler.py:handle_request():144] handle_request: poll_exit
2024-09-15 19:45:46,697 DEBUG   SenderThread:8231 [sender.py:send_request():361] send_request: poll_exit
2024-09-15 19:45:46,916 INFO    Thread-29 :8231 [upload_job.py:push():143] Uploaded file /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_194540-7iib98du/files/wandb-summary.json
