2024-09-15 21:37:54,716 INFO    StreamThr :47476 [internal.py:wandb_internal():87] W&B internal server running at pid: 47476, started at: 2024-09-15 21:37:54.715921
2024-09-15 21:37:54,718 DEBUG   HandlerThread:47476 [handler.py:handle_request():144] handle_request: status
2024-09-15 21:37:54,718 INFO    WriterThread:47476 [datastore.py:open_for_write():85] open: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_213754-gndt9eai/run-gndt9eai.wandb
2024-09-15 21:37:54,718 DEBUG   SenderThread:47476 [sender.py:send():334] send: header
2024-09-15 21:37:54,722 DEBUG   SenderThread:47476 [sender.py:send():334] send: run
2024-09-15 21:37:59,184 INFO    SenderThread:47476 [dir_watcher.py:__init__():216] watching files in: /home/kim/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240915_213754-gndt9eai/files
2024-09-15 21:37:59,184 INFO    SenderThread:47476 [sender.py:_start_run_threads():1065] run started: gndt9eai with start time 1726450674.715395
2024-09-15 21:37:59,184 DEBUG   SenderThread:47476 [sender.py:send_request():361] send_request: summary_record
2024-09-15 21:37:59,185 INFO    SenderThread:47476 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-09-15 21:37:59,185 DEBUG   HandlerThread:47476 [handler.py:handle_request():144] handle_request: check_version
2024-09-15 21:37:59,185 DEBUG   SenderThread:47476 [sender.py:send_request():361] send_request: check_version
2024-09-15 21:37:59,306 DEBUG   HandlerThread:47476 [handler.py:handle_request():144] handle_request: run_start
2024-09-15 21:37:59,326 DEBUG   HandlerThread:47476 [system_info.py:__init__():31] System info init
2024-09-15 21:37:59,326 DEBUG   HandlerThread:47476 [system_info.py:__init__():46] System info init done
2024-09-15 21:37:59,326 INFO    HandlerThread:47476 [system_monitor.py:start():151] Starting system monitor
2024-09-15 21:37:59,326 INFO    SystemMonitor:47476 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-09-15 21:37:59,326 INFO    HandlerThread:47476 [system_monitor.py:probe():172] Collecting system info
2024-09-15 21:37:59,327 INFO    SystemMonitor:47476 [interfaces.py:start():168] Started cpu
2024-09-15 21:37:59,327 INFO    SystemMonitor:47476 [interfaces.py:start():168] Started disk
2024-09-15 21:37:59,327 INFO    SystemMonitor:47476 [interfaces.py:start():168] Started gpu
2024-09-15 21:37:59,328 INFO    SystemMonitor:47476 [interfaces.py:start():168] Started memory
2024-09-15 21:37:59,328 INFO    SystemMonitor:47476 [interfaces.py:start():168] Started network
2024-09-15 21:37:59,338 DEBUG   HandlerThread:47476 [system_info.py:probe():195] Probing system
2024-09-15 21:37:59,348 DEBUG   HandlerThread:47476 [system_info.py:_probe_git():180] Probing git
2024-09-15 21:37:59,352 DEBUG   HandlerThread:47476 [system_info.py:_probe_git():188] Probing git done
